job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_label,days_open,salary_bracket
AI05436,AI Product Manager,28492,USD,28492,Junior,Full-Time,China,Large,China,50,"Python, SQL, Statistics",Associate,1,Healthcare,2024-08-08,2024-09-20,2004,7.6,Future Systems,Hybrid,43,< 60K
AI05437,ML Ops Engineer,84521,CHF,76069,Junior,Freelance,Switzerland,Small,Switzerland,100,"Git, AWS, Kubernetes, MLOps, Tableau",PhD,0,Media,2025-04-01,2025-06-07,740,7.9,Smart Analytics,Remote,67,60K-100K
AI05438,AI Software Engineer,125527,USD,125527,Senior,Part-Time,Finland,Large,Argentina,0,"PyTorch, Kubernetes, Docker",Associate,6,Gaming,2024-01-20,2024-03-14,1985,8.9,Cognitive Computing,On-Site,54,100K-150K
AI05439,Machine Learning Researcher,98155,SGD,127602,Mid,Freelance,Singapore,Small,Singapore,0,"Spark, NLP, Python, TensorFlow, Data Visualization",Associate,2,Finance,2025-03-10,2025-04-13,1473,6.1,Smart Analytics,On-Site,34,60K-100K
AI05440,Computer Vision Engineer,54723,SGD,71140,Junior,Full-Time,Singapore,Medium,Singapore,0,"SQL, Git, Hadoop, PyTorch, AWS",Master,0,Real Estate,2024-08-14,2024-10-17,1181,6.8,Machine Intelligence Group,On-Site,64,< 60K
AI05441,AI Research Scientist,132179,GBP,99134,Senior,Full-Time,United Kingdom,Large,United Kingdom,50,"Python, Linux, Deep Learning, Scala",Associate,9,Manufacturing,2025-02-05,2025-03-02,954,7.6,Smart Analytics,Hybrid,25,100K-150K
AI05442,Data Engineer,99414,JPY,10935540,Mid,Contract,Japan,Small,South Africa,100,"SQL, Kubernetes, Linux, Hadoop",Associate,2,Real Estate,2025-03-25,2025-05-29,1582,6.3,Predictive Systems,Remote,65,60K-100K
AI05443,Computer Vision Engineer,162201,USD,162201,Senior,Part-Time,Israel,Large,Ireland,50,"NLP, Azure, Hadoop, Python",PhD,6,Finance,2024-02-02,2024-03-30,1047,9.2,Digital Transformation LLC,Hybrid,57,> 150K
AI05444,Data Engineer,61351,USD,61351,Junior,Part-Time,Israel,Large,Israel,50,"AWS, GCP, MLOps, PyTorch, SQL",Master,0,Gaming,2024-09-01,2024-09-15,2430,8.2,Advanced Robotics,Hybrid,14,60K-100K
AI05445,Machine Learning Engineer,23989,USD,23989,Junior,Freelance,India,Small,India,100,"SQL, R, PyTorch, NLP, Computer Vision",Bachelor,1,Automotive,2024-10-13,2024-11-17,1139,9.5,DataVision Ltd,Remote,35,< 60K
AI05446,Robotics Engineer,65446,USD,65446,Mid,Contract,Finland,Small,Finland,50,"Python, Git, Mathematics",PhD,3,Education,2024-03-30,2024-04-19,879,6.0,Predictive Systems,Hybrid,20,60K-100K
AI05447,ML Ops Engineer,160753,USD,160753,Mid,Freelance,Denmark,Large,Denmark,100,"Tableau, Docker, Hadoop, MLOps, GCP",Bachelor,2,Telecommunications,2024-07-31,2024-09-15,1572,7.3,Cloud AI Solutions,Remote,46,> 150K
AI05448,ML Ops Engineer,159740,AUD,215649,Senior,Contract,Australia,Large,Australia,100,"GCP, Spark, PyTorch",Bachelor,5,Telecommunications,2024-05-29,2024-07-11,1719,5.4,Future Systems,Remote,43,> 150K
AI05449,Research Scientist,86339,EUR,73388,Junior,Part-Time,Austria,Large,Austria,100,"Data Visualization, Python, Git, TensorFlow",PhD,1,Manufacturing,2024-01-24,2024-04-03,2369,7.3,Machine Intelligence Group,Remote,70,60K-100K
AI05450,Principal Data Scientist,223810,USD,223810,Executive,Part-Time,Israel,Medium,New Zealand,100,"Statistics, Data Visualization, Python",Bachelor,13,Gaming,2024-08-06,2024-10-18,1937,10.0,Algorithmic Solutions,Remote,73,> 150K
AI05451,Robotics Engineer,156078,EUR,132666,Executive,Full-Time,Austria,Medium,Austria,0,"Java, Hadoop, R, AWS",Bachelor,13,Finance,2024-08-23,2024-10-31,1683,9.4,Algorithmic Solutions,On-Site,69,> 150K
AI05452,Principal Data Scientist,95770,CHF,86193,Junior,Part-Time,Switzerland,Medium,Switzerland,100,"Kubernetes, Hadoop, Data Visualization",Bachelor,0,Government,2024-05-12,2024-07-06,1591,9.7,Predictive Systems,Remote,55,60K-100K
AI05453,Deep Learning Engineer,94666,JPY,10413260,Junior,Full-Time,Japan,Large,Japan,50,"Mathematics, Spark, Python, TensorFlow, PyTorch",Bachelor,1,Consulting,2025-03-27,2025-05-14,2335,7.4,Digital Transformation LLC,Hybrid,48,60K-100K
AI05454,AI Software Engineer,74801,SGD,97241,Junior,Freelance,Singapore,Large,Philippines,50,"Git, GCP, Docker, Mathematics",Associate,0,Manufacturing,2025-02-20,2025-04-28,1151,6.9,Digital Transformation LLC,Hybrid,67,60K-100K
AI05455,Research Scientist,106506,EUR,90530,Senior,Full-Time,Austria,Small,Austria,0,"Linux, R, Git",PhD,8,Transportation,2024-05-18,2024-07-12,734,9.2,Neural Networks Co,On-Site,55,100K-150K
AI05456,Computer Vision Engineer,150029,SGD,195038,Senior,Freelance,Singapore,Large,Singapore,100,"GCP, Kubernetes, Java",Associate,7,Manufacturing,2025-01-24,2025-03-15,1856,7.4,Autonomous Tech,Remote,50,> 150K
AI05457,NLP Engineer,200851,USD,200851,Senior,Full-Time,United States,Large,Switzerland,50,"GCP, AWS, PyTorch",Bachelor,5,Transportation,2024-12-15,2025-01-10,2386,7.0,DeepTech Ventures,Hybrid,26,> 150K
AI05458,Machine Learning Researcher,99863,GBP,74897,Mid,Part-Time,United Kingdom,Small,United Kingdom,0,"AWS, Git, Spark",PhD,2,Transportation,2024-11-26,2024-12-29,2303,7.6,Digital Transformation LLC,On-Site,33,60K-100K
AI05459,Head of AI,39799,USD,39799,Senior,Part-Time,India,Small,Kenya,50,"Computer Vision, SQL, Kubernetes, GCP",Associate,5,Manufacturing,2024-07-26,2024-09-30,1362,7.0,AI Innovations,Hybrid,66,< 60K
AI05460,Data Engineer,96455,USD,96455,Mid,Part-Time,Denmark,Small,Italy,50,"Statistics, Kubernetes, Linux, SQL, Data Visualization",PhD,4,Education,2024-07-24,2024-09-05,1910,6.3,Algorithmic Solutions,Hybrid,43,60K-100K
AI05461,Data Analyst,158698,USD,158698,Executive,Part-Time,South Korea,Small,South Korea,50,"Scala, R, MLOps, Spark",Associate,19,Telecommunications,2024-03-25,2024-04-10,1132,6.3,Future Systems,Hybrid,16,> 150K
AI05462,Machine Learning Researcher,180104,EUR,153088,Executive,Full-Time,Germany,Medium,Germany,0,"R, GCP, Git, Statistics",PhD,11,Government,2025-01-04,2025-02-09,2103,6.5,Autonomous Tech,On-Site,36,> 150K
AI05463,ML Ops Engineer,60136,EUR,51116,Junior,Part-Time,Netherlands,Medium,Netherlands,50,"SQL, Linux, AWS",PhD,0,Healthcare,2024-05-23,2024-08-01,691,9.7,Advanced Robotics,Hybrid,70,60K-100K
AI05464,AI Product Manager,183029,USD,183029,Executive,Freelance,Israel,Small,Israel,100,"Scala, TensorFlow, Tableau, MLOps, Kubernetes",Bachelor,19,Manufacturing,2024-01-05,2024-01-23,1507,6.7,Machine Intelligence Group,Remote,18,> 150K
AI05465,AI Product Manager,114370,EUR,97215,Mid,Freelance,Netherlands,Medium,Romania,50,"Linux, Kubernetes, Statistics, Python",Master,4,Retail,2025-02-19,2025-03-14,1343,8.5,AI Innovations,Hybrid,23,100K-150K
AI05466,Head of AI,54599,USD,54599,Mid,Contract,China,Large,Netherlands,100,"Statistics, Docker, Python",Bachelor,2,Gaming,2024-04-23,2024-07-02,1436,6.1,Cloud AI Solutions,Remote,70,< 60K
AI05467,AI Consultant,149215,EUR,126833,Executive,Contract,Germany,Small,Germany,100,"TensorFlow, Deep Learning, Computer Vision, Tableau, SQL",PhD,12,Technology,2024-09-30,2024-11-10,1897,7.0,AI Innovations,Remote,41,100K-150K
AI05468,Data Analyst,36117,USD,36117,Mid,Full-Time,China,Small,China,0,"Python, Azure, SQL, R, Mathematics",PhD,2,Consulting,2024-06-03,2024-07-28,1999,5.4,Cognitive Computing,On-Site,55,< 60K
AI05469,NLP Engineer,58126,EUR,49407,Junior,Part-Time,Austria,Large,Philippines,100,"Python, SQL, Tableau, AWS, Kubernetes",Master,0,Finance,2025-03-17,2025-05-04,1896,5.7,Advanced Robotics,Remote,48,< 60K
AI05470,AI Specialist,72607,AUD,98019,Mid,Contract,Australia,Medium,Australia,0,"Python, TensorFlow, AWS",Master,2,Real Estate,2025-02-11,2025-03-01,1088,7.4,TechCorp Inc,On-Site,18,60K-100K
AI05471,Data Analyst,71757,CAD,89696,Mid,Freelance,Canada,Small,Kenya,0,"Statistics, PyTorch, Computer Vision, R, Git",Master,2,Media,2024-03-01,2024-04-26,2146,6.5,Future Systems,On-Site,56,60K-100K
AI05472,Deep Learning Engineer,105689,EUR,89836,Senior,Freelance,Germany,Medium,Germany,50,"R, Kubernetes, Mathematics, NLP",Master,9,Real Estate,2024-11-28,2025-01-13,758,5.1,Quantum Computing Inc,Hybrid,46,100K-150K
AI05473,Head of AI,42540,USD,42540,Mid,Freelance,India,Large,Egypt,100,"Python, Data Visualization, R, Spark, Java",PhD,2,Healthcare,2024-03-08,2024-04-06,1622,5.5,Digital Transformation LLC,Remote,29,< 60K
AI05474,AI Architect,123577,EUR,105040,Executive,Full-Time,Austria,Small,Portugal,0,"Python, R, NLP",PhD,12,Government,2024-10-17,2024-12-03,1020,6.6,Machine Intelligence Group,On-Site,47,100K-150K
AI05475,AI Architect,236155,CAD,295194,Executive,Full-Time,Canada,Large,Canada,0,"Scala, Spark, SQL",Master,16,Retail,2024-08-16,2024-09-26,1079,5.0,TechCorp Inc,On-Site,41,> 150K
AI05476,Machine Learning Engineer,70398,EUR,59838,Junior,Contract,Austria,Large,Romania,100,"PyTorch, Spark, SQL, Mathematics",Master,1,Healthcare,2024-09-24,2024-11-20,1778,8.0,Machine Intelligence Group,Remote,57,60K-100K
AI05477,Data Scientist,146441,USD,146441,Executive,Full-Time,Israel,Small,Israel,100,"AWS, Scala, Data Visualization, Java",Master,18,Technology,2024-11-13,2024-11-30,551,8.3,Machine Intelligence Group,Remote,17,100K-150K
AI05478,AI Specialist,47127,USD,47127,Senior,Contract,India,Medium,India,0,"Statistics, Azure, Git",PhD,6,Finance,2025-01-31,2025-03-17,1325,8.0,Algorithmic Solutions,On-Site,45,< 60K
AI05479,AI Product Manager,142445,EUR,121078,Executive,Full-Time,Austria,Medium,Austria,0,"Java, Tableau, Docker, Statistics",Master,10,Telecommunications,2024-05-10,2024-06-08,1295,7.5,Advanced Robotics,On-Site,29,100K-150K
AI05480,AI Consultant,67586,USD,67586,Senior,Freelance,China,Medium,China,0,"Mathematics, MLOps, Python, PyTorch, Tableau",PhD,9,Automotive,2025-04-26,2025-06-04,1573,5.5,Smart Analytics,On-Site,39,60K-100K
AI05481,Research Scientist,176023,USD,176023,Senior,Freelance,Denmark,Small,Denmark,0,"Azure, SQL, Python, Kubernetes, Deep Learning",PhD,6,Real Estate,2024-07-26,2024-09-18,749,6.7,Advanced Robotics,On-Site,54,> 150K
AI05482,Machine Learning Engineer,21634,USD,21634,Junior,Full-Time,China,Small,China,100,"Azure, SQL, R, Mathematics",Associate,1,Consulting,2024-09-26,2024-12-04,1237,9.1,Digital Transformation LLC,Remote,69,< 60K
AI05483,ML Ops Engineer,105516,USD,105516,Senior,Full-Time,South Korea,Small,Malaysia,50,"Azure, SQL, GCP",Associate,9,Technology,2024-07-31,2024-08-27,2063,7.3,Digital Transformation LLC,Hybrid,27,100K-150K
AI05484,Research Scientist,144381,USD,144381,Executive,Part-Time,Ireland,Medium,Ireland,0,"R, SQL, Docker",PhD,17,Telecommunications,2024-03-27,2024-04-28,1007,9.0,Advanced Robotics,On-Site,32,100K-150K
AI05485,Deep Learning Engineer,76971,USD,76971,Mid,Full-Time,Israel,Small,Belgium,0,"Python, Scala, Deep Learning",Associate,3,Automotive,2024-07-08,2024-07-26,1221,6.3,DeepTech Ventures,On-Site,18,60K-100K
AI05486,AI Research Scientist,69347,USD,69347,Senior,Freelance,China,Large,Austria,50,"Data Visualization, Computer Vision, TensorFlow",Associate,6,Retail,2024-09-16,2024-10-29,2123,5.3,Smart Analytics,Hybrid,43,60K-100K
AI05487,ML Ops Engineer,63587,JPY,6994570,Junior,Contract,Japan,Small,Japan,50,"Computer Vision, PyTorch, Kubernetes, Java, Spark",Master,1,Finance,2025-01-01,2025-03-12,1372,9.2,Advanced Robotics,Hybrid,70,60K-100K
AI05488,AI Consultant,159882,EUR,135900,Senior,Contract,Germany,Large,Finland,50,"PyTorch, Tableau, R, Data Visualization",Bachelor,9,Media,2024-11-26,2025-01-30,895,6.0,Predictive Systems,Hybrid,65,> 150K
AI05489,Head of AI,63760,USD,63760,Junior,Full-Time,Ireland,Medium,Ireland,100,"Kubernetes, Python, Tableau",Master,0,Telecommunications,2024-12-18,2025-02-06,1750,9.6,Algorithmic Solutions,Remote,50,60K-100K
AI05490,AI Software Engineer,91323,JPY,10045530,Mid,Contract,Japan,Small,Japan,0,"Linux, AWS, Python",Bachelor,3,Healthcare,2025-01-02,2025-03-10,2170,5.1,DataVision Ltd,On-Site,67,60K-100K
AI05491,Principal Data Scientist,95852,SGD,124608,Mid,Contract,Singapore,Small,Singapore,100,"TensorFlow, Azure, Git",Associate,2,Media,2024-04-18,2024-06-02,2250,9.5,Autonomous Tech,Remote,45,60K-100K
AI05492,AI Research Scientist,142643,USD,142643,Executive,Full-Time,Ireland,Medium,Germany,50,"Data Visualization, Statistics, Linux",PhD,19,Telecommunications,2024-09-19,2024-11-09,1075,8.6,Advanced Robotics,Hybrid,51,100K-150K
AI05493,AI Research Scientist,183011,USD,183011,Executive,Part-Time,Finland,Small,Luxembourg,100,"SQL, MLOps, TensorFlow, AWS",Bachelor,18,Education,2025-01-01,2025-02-23,1368,5.2,Quantum Computing Inc,Remote,53,> 150K
AI05494,AI Product Manager,60370,USD,60370,Junior,Part-Time,United States,Small,United States,50,"NLP, R, Linux, SQL",PhD,0,Technology,2024-01-24,2024-03-07,1727,9.5,Future Systems,Hybrid,43,60K-100K
AI05495,AI Software Engineer,296283,JPY,32591130,Executive,Contract,Japan,Large,Egypt,50,"Git, SQL, Computer Vision, Mathematics",PhD,13,Media,2024-07-26,2024-08-22,947,7.8,Neural Networks Co,Hybrid,27,> 150K
AI05496,NLP Engineer,89935,JPY,9892850,Junior,Contract,Japan,Large,Switzerland,100,"MLOps, Python, Computer Vision, Spark",Master,0,Government,2024-10-12,2024-11-04,2250,8.7,Future Systems,Remote,23,60K-100K
AI05497,Data Analyst,94666,CHF,85199,Junior,Contract,Switzerland,Large,Switzerland,50,"Scala, Tableau, AWS, Computer Vision, TensorFlow",PhD,0,Media,2024-04-28,2024-05-24,1878,6.1,Neural Networks Co,Hybrid,26,60K-100K
AI05498,Machine Learning Engineer,86209,USD,86209,Junior,Contract,United States,Medium,United States,0,"Hadoop, Linux, SQL, NLP, Kubernetes",Bachelor,0,Real Estate,2025-01-12,2025-03-01,1116,8.0,Digital Transformation LLC,On-Site,48,60K-100K
AI05499,Machine Learning Engineer,81814,GBP,61361,Junior,Full-Time,United Kingdom,Medium,United Kingdom,0,"Linux, Azure, Scala",Associate,1,Real Estate,2024-11-22,2024-12-06,1079,8.5,Predictive Systems,On-Site,14,60K-100K
AI05500,Data Engineer,122880,EUR,104448,Senior,Full-Time,Austria,Small,Japan,50,"Scala, Python, Data Visualization, Deep Learning, TensorFlow",PhD,5,Transportation,2024-03-02,2024-05-08,907,5.3,Smart Analytics,Hybrid,67,100K-150K
AI05501,Data Analyst,161377,CHF,145239,Senior,Part-Time,Switzerland,Medium,Switzerland,0,"Linux, Spark, TensorFlow, Python, Tableau",Associate,5,Government,2025-02-20,2025-03-31,900,9.9,Quantum Computing Inc,On-Site,39,> 150K
AI05502,AI Consultant,64242,JPY,7066620,Junior,Freelance,Japan,Small,Japan,0,"Computer Vision, Kubernetes, SQL",Bachelor,1,Real Estate,2024-09-25,2024-11-14,526,6.0,DeepTech Ventures,On-Site,50,60K-100K
AI05503,Robotics Engineer,142995,EUR,121546,Senior,Contract,Netherlands,Medium,Ukraine,50,"Computer Vision, Statistics, Kubernetes",Bachelor,5,Government,2024-08-26,2024-10-05,1795,7.9,Autonomous Tech,Hybrid,40,100K-150K
AI05504,Autonomous Systems Engineer,108977,CAD,136221,Senior,Part-Time,Canada,Small,Chile,50,"Azure, Computer Vision, NLP, SQL, Mathematics",PhD,7,Education,2025-04-17,2025-06-25,1497,5.4,Predictive Systems,Hybrid,69,100K-150K
AI05505,Deep Learning Engineer,32809,USD,32809,Junior,Part-Time,China,Medium,China,50,"Statistics, Python, Tableau, Docker, AWS",Bachelor,1,Transportation,2025-01-22,2025-03-08,1052,5.1,Machine Intelligence Group,Hybrid,45,< 60K
AI05506,Computer Vision Engineer,236299,GBP,177224,Executive,Part-Time,United Kingdom,Large,United Kingdom,0,"PyTorch, SQL, Data Visualization, Hadoop",Bachelor,13,Automotive,2024-05-20,2024-07-28,1337,9.6,Future Systems,On-Site,69,> 150K
AI05507,Machine Learning Engineer,133957,USD,133957,Mid,Contract,Norway,Medium,Norway,100,"Tableau, Kubernetes, Python, Deep Learning, Azure",Bachelor,3,Transportation,2024-04-29,2024-05-29,1599,8.3,AI Innovations,Remote,30,100K-150K
AI05508,Data Scientist,62909,GBP,47182,Junior,Part-Time,United Kingdom,Large,United Kingdom,0,"Computer Vision, GCP, MLOps, Statistics, Deep Learning",Bachelor,0,Technology,2025-01-19,2025-03-07,928,8.7,Machine Intelligence Group,On-Site,47,60K-100K
AI05509,Machine Learning Engineer,147022,SGD,191129,Executive,Contract,Singapore,Small,Singapore,100,"SQL, PyTorch, NLP, Docker",PhD,15,Manufacturing,2024-12-03,2025-01-02,679,8.9,Neural Networks Co,Remote,30,100K-150K
AI05510,Machine Learning Engineer,144913,EUR,123176,Senior,Freelance,France,Large,France,50,"Data Visualization, Git, Spark, Computer Vision",Associate,8,Technology,2025-04-19,2025-06-05,578,8.9,Cognitive Computing,Hybrid,47,100K-150K
AI05511,AI Specialist,45877,USD,45877,Senior,Full-Time,India,Medium,India,0,"Python, Docker, GCP",PhD,7,Automotive,2024-08-28,2024-09-29,1780,9.7,Algorithmic Solutions,On-Site,32,< 60K
AI05512,Principal Data Scientist,33228,USD,33228,Junior,Full-Time,China,Small,China,100,"Kubernetes, SQL, Git, Statistics",Associate,1,Media,2024-06-09,2024-07-03,642,6.8,Cloud AI Solutions,Remote,24,< 60K
AI05513,Machine Learning Researcher,87357,USD,87357,Mid,Freelance,South Korea,Medium,South Korea,0,"MLOps, Hadoop, NLP, Mathematics",Bachelor,2,Retail,2024-07-25,2024-09-09,1707,7.2,TechCorp Inc,On-Site,46,60K-100K
AI05514,AI Product Manager,57116,USD,57116,Junior,Full-Time,Finland,Medium,Finland,100,"NLP, Java, Spark, Kubernetes",PhD,0,Real Estate,2024-06-16,2024-08-23,2471,8.4,Smart Analytics,Remote,68,< 60K
AI05515,Machine Learning Engineer,67628,GBP,50721,Junior,Contract,United Kingdom,Large,Philippines,0,"Kubernetes, Java, R, Deep Learning",PhD,1,Transportation,2024-04-22,2024-06-05,1168,6.2,Smart Analytics,On-Site,44,60K-100K
AI05516,AI Specialist,51699,JPY,5686890,Junior,Part-Time,Japan,Small,Japan,0,"Tableau, R, PyTorch",Master,0,Transportation,2024-12-30,2025-03-06,1456,6.5,Cloud AI Solutions,On-Site,66,< 60K
AI05517,AI Research Scientist,158696,USD,158696,Executive,Part-Time,Sweden,Small,Singapore,0,"Git, TensorFlow, Computer Vision, Linux, Python",PhD,16,Automotive,2024-08-16,2024-09-28,1409,6.4,Predictive Systems,On-Site,43,> 150K
AI05518,AI Specialist,181010,EUR,153859,Executive,Contract,Austria,Large,Austria,50,"Azure, Tableau, Python",Bachelor,18,Retail,2025-01-13,2025-01-31,1209,9.6,DeepTech Ventures,Hybrid,18,> 150K
AI05519,ML Ops Engineer,143355,USD,143355,Senior,Freelance,Ireland,Medium,United States,100,"Python, Kubernetes, NLP",Bachelor,8,Manufacturing,2025-03-02,2025-04-09,973,8.8,AI Innovations,Remote,38,100K-150K
AI05520,Data Scientist,94621,USD,94621,Mid,Contract,Israel,Medium,South Africa,100,"Data Visualization, Git, Linux, AWS",Master,2,Consulting,2024-09-25,2024-11-17,1804,6.1,Machine Intelligence Group,Remote,53,60K-100K
AI05521,Data Engineer,50440,USD,50440,Senior,Full-Time,China,Medium,China,100,"SQL, PyTorch, Mathematics, Git",Associate,6,Real Estate,2024-10-24,2024-11-17,1306,6.9,DeepTech Ventures,Remote,24,< 60K
AI05522,Autonomous Systems Engineer,39850,USD,39850,Mid,Contract,China,Large,China,50,"SQL, Computer Vision, Statistics",Master,4,Energy,2024-07-16,2024-08-30,1706,6.3,Neural Networks Co,Hybrid,45,< 60K
AI05523,Data Analyst,129312,USD,129312,Senior,Contract,Finland,Medium,Finland,100,"Docker, MLOps, Python, Java, Tableau",PhD,9,Real Estate,2024-12-07,2025-02-11,2388,6.2,DeepTech Ventures,Remote,66,100K-150K
AI05524,ML Ops Engineer,262770,EUR,223355,Executive,Full-Time,France,Large,Philippines,100,"Git, MLOps, Tableau, Scala, Kubernetes",Bachelor,11,Real Estate,2025-01-22,2025-03-31,942,9.9,Cognitive Computing,Remote,68,> 150K
AI05525,Principal Data Scientist,95183,JPY,10470130,Mid,Full-Time,Japan,Small,Japan,100,"Tableau, Python, AWS, TensorFlow, Deep Learning",Associate,3,Consulting,2024-07-23,2024-09-01,1428,9.6,Smart Analytics,Remote,40,60K-100K
AI05526,Data Analyst,40242,USD,40242,Mid,Part-Time,India,Large,India,0,"PyTorch, Azure, Tableau, Kubernetes, TensorFlow",PhD,2,Telecommunications,2024-07-02,2024-07-24,1322,6.8,Autonomous Tech,On-Site,22,< 60K
AI05527,Machine Learning Researcher,164259,JPY,18068490,Executive,Full-Time,Japan,Small,Colombia,100,"Docker, Kubernetes, NLP, PyTorch, TensorFlow",Associate,19,Gaming,2024-11-05,2024-11-27,2246,8.8,Advanced Robotics,Remote,22,> 150K
AI05528,Machine Learning Engineer,102309,USD,102309,Senior,Full-Time,Finland,Medium,Finland,100,"Data Visualization, NLP, Python, Hadoop",Master,8,Education,2024-03-04,2024-05-11,939,7.1,Predictive Systems,Remote,68,100K-150K
AI05529,Head of AI,53973,USD,53973,Junior,Freelance,Ireland,Small,Thailand,0,"Python, TensorFlow, MLOps",PhD,0,Technology,2025-02-03,2025-03-05,611,7.2,Cognitive Computing,On-Site,30,< 60K
AI05530,AI Product Manager,54973,USD,54973,Senior,Full-Time,India,Large,India,0,"Scala, Data Visualization, Azure, PyTorch",PhD,7,Automotive,2024-11-12,2024-12-08,1043,9.6,Digital Transformation LLC,On-Site,26,< 60K
AI05531,NLP Engineer,187522,USD,187522,Executive,Contract,Finland,Small,Finland,0,"Scala, Linux, Spark, PyTorch, MLOps",Bachelor,10,Media,2024-11-27,2024-12-31,1802,7.4,Future Systems,On-Site,34,> 150K
AI05532,NLP Engineer,57683,EUR,49031,Junior,Contract,Austria,Small,Austria,0,"R, GCP, Mathematics, Deep Learning",Bachelor,0,Finance,2024-04-04,2024-04-30,1641,5.4,Cloud AI Solutions,On-Site,26,< 60K
